sample,email_id,annotation_id,start,end,entity_type,text
apache_spark,msg_039,m5URNfijIN,1562,1568,ORGANIZATION,apache
apache_spark,msg_039,lwKAfxtDZW,1515,1521,ORGANIZATION,apache
apache_spark,msg_039,stZ77kl6rr,1616,1622,ORGANIZATION,apache
apache_spark,msg_039,XrSFYE41Lc,1722,1728,ORGANIZATION,apache
apache_spark,msg_039,LIP1uXac-L,2055,2061,ORGANIZATION,apache
apache_spark,msg_039,1G9_ExyCIL,2151,2157,ORGANIZATION,apache
apache_spark,msg_039,LvqFIX2RL8,2213,2219,ORGANIZATION,apache
apache_spark,msg_039,eSiYc2qUvy,2312,2318,ORGANIZATION,apache
apache_spark,msg_039,boUxnzMJpJ,2467,2473,ORGANIZATION,google
apache_spark,msg_039,I2WZKbubEv,2564,2570,ORGANIZATION,google
apache_spark,msg_039,-vCap6ZM0S,2590,2596,ORGANIZATION,google
apache_spark,msg_039,fDLRtl6lem,2688,2694,ORGANIZATION,apache
apache_spark,msg_039,jbYiiHnqx3,2743,2749,ORGANIZATION,apache
apache_spark,msg_039,7xhBRJl68S,2647,2653,ORGANIZATION,apache
apache_spark,msg_039,2orlzO6Zzw,2908,2914,ORGANIZATION,apache
apache_spark,msg_039,7UIusjnVdh,2821,2827,ORGANIZATION,google
apache_spark,msg_039,49R0_rUPhP,3086,3092,ORGANIZATION,apache
apache_spark,msg_039,9LbS72-22U,3672,3678,ORGANIZATION,Google
apache_spark,msg_039,6eNjPQ28Pd,4700,4706,ORGANIZATION,Google
apache_spark,msg_039,zE5l6-qfgv,5312,5318,ORGANIZATION,apache
apache_spark,msg_039,tKxWqVEdIQ,4998,5009,PERSON,Wenchen Fan
apache_spark,msg_039,cIZbRhLUiA,890,896,ORGANIZATION,apache
apache_spark,msg_039,WxYIiCPT0M,76,82,ORGANIZATION,apache
apache_spark,msg_013,msg_013_0,16,86,EMAIL_ADDRESS,dev-return-37295-archive-asf-public=cust-asf.ponee.io@spark.apache.org
apache_spark,msg_013,msg_013_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_013,msg_013_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_013,msg_013_3,339,375,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_013,msg_013_4,702,738,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_013,msg_013_5,874,899,EMAIL_ADDRESS,dev-help@spark.apache.org
apache_spark,msg_013,msg_013_6,950,975,EMAIL_ADDRESS,dev-help@spark.apache.org
apache_spark,msg_013,msg_013_7,1003,1035,EMAIL_ADDRESS,dev-unsubscribe@spark.apache.org
apache_spark,msg_013,msg_013_8,1056,1076,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_9,1137,1157,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_10,1604,1624,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_11,2291,2311,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_13,2731,2751,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_14,2896,2916,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_15,5182,5248,MESSAGE_ID,CAEQOfPNiWvXXCge0O9FWx5ZHa1VmfxcoWQjCduakKFbUC9ewYA@mail.gmail.com
apache_spark,msg_013,msg_013_16,5252,5298,MESSAGE_ID,F01C567B-A379-4ED7-A816-DD8486523AA6@gmail.com
apache_spark,msg_013,msg_013_17,5314,5360,MESSAGE_ID,F01C567B-A379-4ED7-A816-DD8486523AA6@gmail.com
apache_spark,msg_013,msg_013_18,5382,5410,EMAIL_ADDRESS,kabhwan.opensource@gmail.com
apache_spark,msg_013,msg_013_19,5543,5609,MESSAGE_ID,CAFX8L20Sf5RYhsh75423BCRspo5kv0eefUyTBjCizxohHi1mag@mail.gmail.com
apache_spark,msg_013,msg_013_20,5677,5694,EMAIL_ADDRESS,pan3793@gmail.com
apache_spark,msg_013,msg_013_21,5713,5732,EMAIL_ADDRESS,cloud0fan@gmail.com
apache_spark,msg_013,msg_013_22,5751,5771,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_013,msg_013_23,5005,5040,IP_ADDRESS,2002:a05:6512:3da0:b0:542:8d38:59f3
apache_spark,msg_013,msg_013_47,5368,5380,PERSON,Jungtaek Lim
apache_spark,msg_013,msg_013_51,5666,5675,PERSON,Cheng Pan
apache_spark,msg_013,msg_013_52,259,272,IP_ADDRESS,3.227.148.255
apache_spark,msg_013,msg_013_53,474,489,IP_ADDRESS,116.203.246.181
apache_spark,msg_013,msg_013_54,1308,1322,IP_ADDRESS,95.217.134.168
apache_spark,msg_013,msg_013_55,1481,1490,IP_ADDRESS,127.0.0.1
apache_spark,msg_013,msg_013_56,2153,2168,IP_ADDRESS,116.203.227.195
apache_spark,msg_013,msg_013_57,2214,2228,IP_ADDRESS,95.217.134.168
apache_spark,msg_013,msg_013_60,52,69,DOMAIN,cust-asf.ponee.io
apache_spark,msg_013,msg_013_61,70,86,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_62,122,139,DOMAIN,cust-asf.ponee.io
apache_spark,msg_013,msg_013_63,173,190,DOMAIN,cust-asf.ponee.io
apache_spark,msg_013,msg_013_64,206,230,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_013,msg_013_65,232,256,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_013,msg_013_66,279,296,DOMAIN,mx-eu-03.ponee.io
apache_spark,msg_013,msg_013_67,358,375,DOMAIN,cust-asf.ponee.io
apache_spark,msg_013,msg_013_68,432,447,DOMAIN,mail.apache.org
apache_spark,msg_013,msg_013_69,449,472,DOMAIN,mailgw-he-de.apache.org
apache_spark,msg_013,msg_013_70,598,622,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_013,msg_013_71,643,667,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_013,msg_013_72,721,738,DOMAIN,cust-asf.ponee.io
apache_spark,msg_013,msg_013_73,883,899,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_74,959,975,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_75,1019,1035,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_76,1060,1076,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_77,1088,1108,DOMAIN,dev.spark.apache.org
apache_spark,msg_013,msg_013_78,1141,1157,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_79,1245,1271,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,msg_013_80,1278,1304,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,msg_013_81,1328,1338,DOMAIN,apache.org
apache_spark,msg_013,msg_013_82,1422,1432,DOMAIN,apache.org
apache_spark,msg_013,msg_013_83,1497,1523,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,msg_013_84,1544,1570,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,msg_013_85,1608,1624,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_86,1704,1730,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,msg_013_88,2105,2114,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_89,2130,2150,DOMAIN,mx1-he-de.apache.org
apache_spark,msg_013,msg_013_90,2186,2212,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,msg_013_91,2295,2311,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_92,2442,2466,DOMAIN,mail-lf1-x12d.google.com
apache_spark,msg_013,msg_013_93,2502,2511,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_94,2548,2572,DOMAIN,mail-lf1-x12d.google.com
apache_spark,msg_013,msg_013_95,2574,2598,DOMAIN,mail-lf1-x12d.google.com
apache_spark,msg_013,msg_013_96,2635,2655,DOMAIN,mx1-he-de.apache.org
apache_spark,msg_013,msg_013_97,2676,2696,DOMAIN,mx1-he-de.apache.org
apache_spark,msg_013,msg_013_98,2735,2751,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_99,2805,2829,DOMAIN,mail-lf1-x12d.google.com
apache_spark,msg_013,msg_013_100,2900,2916,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_101,3021,3030,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_102,3078,3094,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_103,3767,3776,DOMAIN,1e100.net
apache_spark,msg_013,msg_013_104,4551,4567,DOMAIN,spark.apache.org
apache_spark,msg_013,msg_013_105,5234,5248,DOMAIN,mail.gmail.com
apache_spark,msg_013,msg_013_106,5289,5298,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_107,5351,5360,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_108,5401,5410,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_109,5595,5609,DOMAIN,mail.gmail.com
apache_spark,msg_013,msg_013_110,5685,5694,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_111,5723,5732,DOMAIN,gmail.com
apache_spark,msg_013,msg_013_112,5755,5771,DOMAIN,spark.apache.org
apache_spark,msg_013,NbLxxY-H4b,379,416,DATE_TIME,"Thu,  9 Jan 2025 06:16:37 +0000 (UTC)"
apache_spark,msg_013,3Kb2V78uzn,742,779,DATE_TIME,"Thu,  9 Jan 2025 06:16:36 +0000 (UTC)"
apache_spark,msg_013,ItKhbnJsWk,826,851,DATE_TIME,9 Jan 2025 06:16:10 -0000
apache_spark,msg_013,w6ZzC2yMdx,1204,1229,DATE_TIME,9 Jan 2025 06:16:08 -0000
apache_spark,msg_013,IvyBO9VtJu,1366,1397,DATE_TIME,"Thu, 09 Jan 2025 06:16:08 +0000"
apache_spark,msg_013,QCE8qSZSO_,1627,1664,DATE_TIME,"Thu,  9 Jan 2025 06:16:08 +0000 (UTC)"
apache_spark,msg_013,nQBZiPYc0C,2028,2054,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_013,Oymn5YgGAf,2315,2352,DATE_TIME,"Thu,  9 Jan 2025 06:16:07 +0000 (UTC)"
apache_spark,msg_013,Edt8bAnJtU,2413,2435,IP_ADDRESS,2a00:1450:4864:20::12d
apache_spark,msg_013,T9YkWUlU_C,2483,2511,EMAIL_ADDRESS,kabhwan.opensource@gmail.com
apache_spark,msg_013,u68a_JTtVS,2606,2628,IP_ADDRESS,2a00:1450:4864:20::12d
apache_spark,msg_013,CwM-ZqHY8-,2754,2791,DATE_TIME,"Thu,  9 Jan 2025 06:16:07 +0000 (UTC)"
apache_spark,msg_013,Aslr4SCP_u,2919,2956,DATE_TIME,"Wed, 08 Jan 2025 22:16:07 -0800 (PST)"
apache_spark,msg_013,th3A0kNa3b,5418,5448,DATE_TIME,"Thu, 9 Jan 2025 15:15:49 +0900"
apache_spark,msg_013,SmWfDwYPT9,4474,4567,MESSAGE_ID,AJvYcCWuLviFjBG6r97k8MVHX5eTLEiNtc4lEGi9mRLnM+UGCFN0BK8CVXjTMKMNnVeu/XZBCnM=@spark.apache.org
apache_spark,msg_013,CD0tPMt7MW,76,82,ORGANIZATION,apache
apache_spark,msg_013,ySUywkjXEE,246,252,ORGANIZATION,apache
apache_spark,msg_013,76KEsVATOG,220,226,ORGANIZATION,apache
apache_spark,msg_013,uTgx_mwWbT,462,468,ORGANIZATION,apache
apache_spark,msg_013,QcLPZoilPj,437,443,ORGANIZATION,apache
apache_spark,msg_013,tnd15-vhrs,657,663,ORGANIZATION,apache
apache_spark,msg_013,rlpTBLt2Mn,612,618,ORGANIZATION,apache
apache_spark,msg_013,acv0SxyPgD,889,895,ORGANIZATION,apache
apache_spark,msg_013,GqgfFnDmaV,1025,1031,ORGANIZATION,apache
apache_spark,msg_013,QyN05EJ3XQ,965,971,ORGANIZATION,apache
apache_spark,msg_013,8OJq66EB8b,1066,1072,ORGANIZATION,apache
apache_spark,msg_013,neBT3ysEYP,1098,1104,ORGANIZATION,apache
apache_spark,msg_013,gfwO6Xt5ah,1147,1153,ORGANIZATION,apache
apache_spark,msg_013,9YQnuMGmoz,1294,1300,ORGANIZATION,apache
apache_spark,msg_013,Oc8g3cQ1Rm,1261,1267,ORGANIZATION,apache
apache_spark,msg_013,_WhTs93APS,1328,1334,ORGANIZATION,apache
apache_spark,msg_013,ABoJLDh9Ms,1422,1428,ORGANIZATION,apache
apache_spark,msg_013,wzjXOAVQUL,1560,1566,ORGANIZATION,apache
apache_spark,msg_013,pm3F0D5NwA,1513,1519,ORGANIZATION,apache
apache_spark,msg_013,dyqiMj2NMR,1614,1620,ORGANIZATION,apache
apache_spark,msg_013,gDL1bmS5Si,1720,1726,ORGANIZATION,apache
apache_spark,msg_013,pKheToC2VR,2044,2050,ORGANIZATION,apache
apache_spark,msg_013,frTWJ_bZRd,2140,2146,ORGANIZATION,apache
apache_spark,msg_013,AJs9Y11Aqu,2202,2208,ORGANIZATION,apache
apache_spark,msg_013,xXrKMlOk6w,2301,2307,ORGANIZATION,apache
apache_spark,msg_013,42tq04VB-L,2456,2462,ORGANIZATION,google
apache_spark,msg_013,6ELVl8Kxww,2588,2594,ORGANIZATION,google
apache_spark,msg_013,iRZ3SsiVi9,2562,2568,ORGANIZATION,google
apache_spark,msg_013,MBRiD02srx,2741,2747,ORGANIZATION,apache
apache_spark,msg_013,Dtc3bdGkSd,2686,2692,ORGANIZATION,apache
apache_spark,msg_013,tuPIHBegnO,3084,3090,ORGANIZATION,apache
apache_spark,msg_013,mP630RcVtQ,2906,2913,ORGANIZATION,apache.
apache_spark,msg_013,7yC0IHn65A,2819,2825,ORGANIZATION,google
apache_spark,msg_013,6tlbU63LWR,2645,2651,ORGANIZATION,apache
apache_spark,msg_013,UloJeHMqln,3696,3702,ORGANIZATION,Google
apache_spark,msg_013,W7aNQpp67h,4875,4881,ORGANIZATION,Google
apache_spark,msg_013,nDh76Z2a03,5761,5767,ORGANIZATION,apache
apache_spark,msg_013,Q1X4hYf_AL,5700,5711,PERSON,Wenchen Fan
apache_spark,msg_013,TegvMasqkW,4557,4563,ORGANIZATION,apache
apache_spark,msg_020,msg_020_0,16,86,EMAIL_ADDRESS,dev-return-37309-archive-asf-public=cust-asf.ponee.io@spark.apache.org
apache_spark,msg_020,msg_020_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_020,msg_020_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_020,msg_020_3,339,375,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_020,msg_020_4,702,738,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_020,msg_020_5,875,900,EMAIL_ADDRESS,dev-help@spark.apache.org
apache_spark,msg_020,msg_020_6,951,976,EMAIL_ADDRESS,dev-help@spark.apache.org
apache_spark,msg_020,msg_020_7,1004,1036,EMAIL_ADDRESS,dev-unsubscribe@spark.apache.org
apache_spark,msg_020,msg_020_8,1057,1077,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_9,1138,1158,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_10,1606,1626,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_11,2322,2342,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_13,2756,2776,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_14,2921,2941,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_15,4499,4592,MESSAGE_ID,AJvYcCU1KaUhUdKQ5EN1uZ5zfmcRPqBOv9XH+q6G5qfp66tEsuf0MngybNhwDkRir0jrKdfNi5Y=@spark.apache.org
apache_spark,msg_020,msg_020_16,5220,5286,MESSAGE_ID,CAAD8kEMv4qmzvfE1+E+4-iw11P9xmGdoVkYanxz_FiX2E0pjZw@mail.gmail.com
apache_spark,msg_020,msg_020_17,5290,5352,MESSAGE_ID,pony-01e12029-61b0-4abc-bde6-71a08b4a689a-dev@spark.apache.org
apache_spark,msg_020,msg_020_18,5356,5422,MESSAGE_ID,CAJ5_7EJwSpMiKgQ4+vOK72DUkn_yZ8niBiQkzrGGkGhttxj3nA@mail.gmail.com
apache_spark,msg_020,msg_020_19,5440,5506,MESSAGE_ID,CAJ5_7EJwSpMiKgQ4+vOK72DUkn_yZ8niBiQkzrGGkGhttxj3nA@mail.gmail.com
apache_spark,msg_020,msg_020_20,5528,5550,EMAIL_ADDRESS,holden.karau@gmail.com
apache_spark,msg_020,msg_020_21,5684,5750,MESSAGE_ID,CAJLcJd9eVekX3ZWuQ12rdtLcQ2E5o_4aupYH64=qSXfyycNYsQ@mail.gmail.com
apache_spark,msg_020,msg_020_22,5816,5836,EMAIL_ADDRESS,gatorsmile@gmail.com
apache_spark,msg_020,msg_020_23,5857,5876,EMAIL_ADDRESS,dongjoon@apache.org
apache_spark,msg_020,msg_020_24,5879,5899,EMAIL_ADDRESS,dev@spark.apache.org
apache_spark,msg_020,msg_020_47,5514,5526,PERSON,Holden Karau
apache_spark,msg_020,msg_020_49,5807,5814,PERSON,Xiao Li
apache_spark,msg_020,msg_020_50,5842,5855,PERSON,Dongjoon Hyun
apache_spark,msg_020,msg_020_51,259,272,IP_ADDRESS,3.227.148.255
apache_spark,msg_020,msg_020_52,474,489,IP_ADDRESS,116.203.246.181
apache_spark,msg_020,msg_020_53,1310,1324,IP_ADDRESS,95.217.134.168
apache_spark,msg_020,msg_020_54,1483,1492,IP_ADDRESS,127.0.0.1
apache_spark,msg_020,msg_020_55,2184,2199,IP_ADDRESS,116.203.227.195
apache_spark,msg_020,msg_020_56,2245,2259,IP_ADDRESS,95.217.134.168
apache_spark,msg_020,msg_020_58,5046,5078,IP_ADDRESS,2002:a25:4889:0:b0:e4b:f516:38b8
apache_spark,msg_020,msg_020_59,52,69,DOMAIN,cust-asf.ponee.io
apache_spark,msg_020,msg_020_60,70,86,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_61,122,139,DOMAIN,cust-asf.ponee.io
apache_spark,msg_020,msg_020_62,173,190,DOMAIN,cust-asf.ponee.io
apache_spark,msg_020,msg_020_63,206,230,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_020,msg_020_64,232,256,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_020,msg_020_65,279,296,DOMAIN,mx-eu-03.ponee.io
apache_spark,msg_020,msg_020_66,358,375,DOMAIN,cust-asf.ponee.io
apache_spark,msg_020,msg_020_67,432,447,DOMAIN,mail.apache.org
apache_spark,msg_020,msg_020_68,449,472,DOMAIN,mailgw-he-de.apache.org
apache_spark,msg_020,msg_020_69,598,622,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_020,msg_020_70,643,667,DOMAIN,mxout1-ec2-va.apache.org
apache_spark,msg_020,msg_020_71,721,738,DOMAIN,cust-asf.ponee.io
apache_spark,msg_020,msg_020_72,884,900,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_73,960,976,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_74,1020,1036,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_75,1061,1077,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_76,1089,1109,DOMAIN,dev.spark.apache.org
apache_spark,msg_020,msg_020_77,1142,1158,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_78,1247,1273,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_79,1280,1306,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_80,1330,1340,DOMAIN,apache.org
apache_spark,msg_020,msg_020_81,1424,1434,DOMAIN,apache.org
apache_spark,msg_020,msg_020_82,1499,1525,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_83,1546,1572,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_84,1610,1626,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_85,1706,1732,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_86,2059,2085,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_87,2136,2145,DOMAIN,gmail.com
apache_spark,msg_020,msg_020_88,2161,2181,DOMAIN,mx1-he-de.apache.org
apache_spark,msg_020,msg_020_89,2217,2243,DOMAIN,spamproc1-he-fi.apache.org
apache_spark,msg_020,msg_020_90,2326,2342,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_91,2473,2497,DOMAIN,mail-yb1-xb2e.google.com
apache_spark,msg_020,msg_020_92,2527,2536,DOMAIN,gmail.com
apache_spark,msg_020,msg_020_93,2573,2597,DOMAIN,mail-yb1-xb2e.google.com
apache_spark,msg_020,msg_020_94,2599,2623,DOMAIN,mail-yb1-xb2e.google.com
apache_spark,msg_020,msg_020_95,2660,2680,DOMAIN,mx1-he-de.apache.org
apache_spark,msg_020,msg_020_96,2701,2721,DOMAIN,mx1-he-de.apache.org
apache_spark,msg_020,msg_020_97,2760,2776,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_98,2830,2854,DOMAIN,mail-yb1-xb2e.google.com
apache_spark,msg_020,msg_020_99,2925,2941,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_100,3046,3055,DOMAIN,gmail.com
apache_spark,msg_020,msg_020_101,3103,3119,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_102,3792,3801,DOMAIN,1e100.net
apache_spark,msg_020,msg_020_103,4576,4592,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_104,5272,5286,DOMAIN,mail.gmail.com
apache_spark,msg_020,msg_020_105,5336,5352,DOMAIN,spark.apache.org
apache_spark,msg_020,msg_020_106,5408,5422,DOMAIN,mail.gmail.com
apache_spark,msg_020,msg_020_107,5492,5506,DOMAIN,mail.gmail.com
apache_spark,msg_020,msg_020_108,5541,5550,DOMAIN,gmail.com
apache_spark,msg_020,msg_020_109,5736,5750,DOMAIN,mail.gmail.com
apache_spark,msg_020,msg_020_110,5827,5836,DOMAIN,gmail.com
apache_spark,msg_020,msg_020_111,5866,5876,DOMAIN,apache.org
apache_spark,msg_020,msg_020_112,5883,5899,DOMAIN,spark.apache.org
apache_spark,msg_020,rT53zftFXW,379,416,DATE_TIME,"Mon, 13 Jan 2025 06:06:32 +0000 (UTC)"
apache_spark,msg_020,RR3eL-vh_P,742,779,DATE_TIME,"Mon, 13 Jan 2025 06:06:31 +0000 (UTC)"
apache_spark,msg_020,T9OsLRGuUX,826,852,DATE_TIME,13 Jan 2025 06:06:26 -0000
apache_spark,msg_020,VBRzzZwzP4,1205,1231,DATE_TIME,13 Jan 2025 06:06:25 -0000
apache_spark,msg_020,r-eZQcYIbd,1368,1399,DATE_TIME,"Mon, 13 Jan 2025 06:06:25 +0000"
apache_spark,msg_020,svdu370NH8,1629,1666,DATE_TIME,"Mon, 13 Jan 2025 06:06:25 +0000 (UTC)"
apache_spark,msg_020,BOZG1hV2HM,2346,2383,DATE_TIME,"Mon, 13 Jan 2025 06:06:24 +0000 (UTC)"
apache_spark,msg_020,N6Xq2muSEk,2444,2466,IP_ADDRESS,2607:f8b0:4864:20::b2e
apache_spark,msg_020,BCIussSAaG,2514,2536,EMAIL_ADDRESS,holden.karau@gmail.com
apache_spark,msg_020,7jSeBqGqQm,2631,2653,IP_ADDRESS,2607:f8b0:4864:20::b2e
apache_spark,msg_020,GadcJAyp8K,2779,2816,DATE_TIME,"Mon, 13 Jan 2025 06:06:23 +0000 (UTC)"
apache_spark,msg_020,wiinhu7XB_,2944,2981,DATE_TIME,"Sun, 12 Jan 2025 22:06:23 -0800 (PST)"
apache_spark,msg_020,AOsYhJ__Rf,5148,5186,DATE_TIME,"Sun, 12 Jan 2025\n 22:06:17 -0800 (PST)"
apache_spark,msg_020,-yI_BbNE0O,5558,5589,DATE_TIME,"Sun, 12 Jan 2025 22:06:05 -0800"
apache_spark,msg_020,IIX_JGXhGz,76,82,ORGANIZATION,apache
apache_spark,msg_020,C3JZ6qvgxT,220,226,ORGANIZATION,apache
apache_spark,msg_020,YAYoyeagD-,246,252,ORGANIZATION,apache
apache_spark,msg_020,zgNz6nnum7,462,468,ORGANIZATION,apache
apache_spark,msg_020,JpdqWRVZJh,437,443,ORGANIZATION,apache
apache_spark,msg_020,0-xndTxh3a,657,663,ORGANIZATION,apache
apache_spark,msg_020,LY1Kta5Npj,612,618,ORGANIZATION,apache
apache_spark,msg_020,OpSz9uebKe,890,896,ORGANIZATION,apache
apache_spark,msg_020,3u9IcDA8P2,966,972,ORGANIZATION,apache
apache_spark,msg_020,hs-bFFlQTN,1026,1032,ORGANIZATION,apache
apache_spark,msg_020,TgJzMstVp6,1067,1073,ORGANIZATION,apache
apache_spark,msg_020,HbkKtBxqjL,1099,1105,ORGANIZATION,apache
apache_spark,msg_020,RwYlvAbsXf,1148,1154,ORGANIZATION,apache
apache_spark,msg_020,NdOcvGU50S,1296,1302,ORGANIZATION,apache
apache_spark,msg_020,NVk8O92ZIK,1424,1430,ORGANIZATION,apache
apache_spark,msg_020,F8KMX8ROuI,1330,1336,ORGANIZATION,apache
apache_spark,msg_020,PzOyJyu6hS,1263,1269,ORGANIZATION,apache
apache_spark,msg_020,7GMM47m5Q6,1562,1568,ORGANIZATION,apache
apache_spark,msg_020,SbP_OuZGc5,1722,1728,ORGANIZATION,apache
apache_spark,msg_020,me7UnC6Y4v,1616,1622,ORGANIZATION,apache
apache_spark,msg_020,5X5qw91Nmc,1515,1521,ORGANIZATION,apache
apache_spark,msg_020,jpAdrnF0xO,2075,2081,ORGANIZATION,apache
apache_spark,msg_020,dhZuujwQDR,2171,2177,ORGANIZATION,apache
apache_spark,msg_020,9pQWrw63eb,2233,2239,ORGANIZATION,apache
apache_spark,msg_020,JTNrKyv2OM,2332,2338,ORGANIZATION,apache
apache_spark,msg_020,PMIsp7l3Cv,2487,2493,ORGANIZATION,google
apache_spark,msg_020,-WdlkljQpp,2587,2593,ORGANIZATION,google
apache_spark,msg_020,xoaJ23TwaV,2613,2619,ORGANIZATION,google
apache_spark,msg_020,GAmYEGlMIS,2711,2717,ORGANIZATION,apache
apache_spark,msg_020,0ccYDxDh5e,2670,2676,ORGANIZATION,apache
apache_spark,msg_020,mJQ8NYVdd-,2766,2772,ORGANIZATION,apache
apache_spark,msg_020,ncc2OFp4vA,2844,2850,ORGANIZATION,google
apache_spark,msg_020,W00bKMje6l,2931,2937,ORGANIZATION,apache
apache_spark,msg_020,xa095heMxI,3109,3115,ORGANIZATION,apache
apache_spark,msg_020,2g705qGkwW,3721,3727,ORGANIZATION,Google
apache_spark,msg_020,AR63lOlID6,4916,4922,ORGANIZATION,Google
apache_spark,msg_020,ZJx-mzP-Ii,4582,4588,ORGANIZATION,apache
apache_spark,msg_020,47i7c9QEqo,5866,5872,ORGANIZATION,apache
apache_spark,msg_020,28eFy_ZW7x,5889,5895,ORGANIZATION,apache
apache_spark,msg_095,msg_095_0,16,86,EMAIL_ADDRESS,dev-return-37416-archive-asf-public=cust-asf.ponee.io@spark.apache.org
apache_spark,msg_095,msg_095_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_095,msg_095_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_095,msg_095_3,339,375,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
apache_spark,msg_095,msg_095_4,702,738,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io
